account_id,account_name,industry,annual_revenue,billing_state,billing_country,created_date,updated_at
ACC59657385,Corp0216 Inc,Healthcare,57202.31,TX,US,2024-11-22T07:38:33.084146,2025-11-27T07:38:33.084149
ACC61656693,Corp0217 Inc,Construction,167102.52,TX,US,2026-03-24T07:38:33.084159,2026-04-19T07:38:33.084162
ACC25555437,Corp0218 Inc,Energy,101648.18,TN,US,2023-06-25T07:38:33.084172,2026-04-06T07:38:33.084175
ACC30149191,Corp0219 Inc,Retail,316079.26,OH,US,2023-09-25T07:38:33.084185,2025-10-26T07:38:33.084188
ACC24446338,Corp0220 Inc,Healthcare,27489567.67,CA,US,2024-05-12T07:38:33.084198,2025-11-30T07:38:33.084201
ACC18975534,Corp0221 Inc,Logistics,10000.0,NY,US,2024-01-06T07:38:33.084210,2025-12-04T07:38:33.084213
ACC16406153,Corp0222 Inc,Manufacturing,1058666.21,NY,US,2024-09-21T07:38:33.084223,2025-11-03T07:38:33.084226
ACC77575311,Corp0223 Inc,Logistics,10663.35,MI,US,2022-09-14T07:38:33.084236,2026-02-23T07:38:33.084239
ACC56538687,Corp0224 Inc,Retail,104415.8,MN,US,2022-11-03T07:38:33.084249,2025-12-14T07:38:33.084252
ACC01131654,Corp0225 Inc,Financial Services,2368816.91,WA,US,2024-02-19T07:38:33.084262,2026-01-26T07:38:33.084265
ACC16669541,Corp0226 Inc,Real Estate,305150.4,CO,US,2023-10-04T07:38:33.084275,2025-12-07T07:38:33.084278
ACC03018954,Corp0227 Inc,Logistics,31085.93,GA,US,2023-10-18T07:38:33.084288,2026-01-09T07:38:33.084291
ACC15720227,Corp0228 Inc,Energy,64176.51,TN,US,2023-07-05T07:38:33.084301,2025-12-25T07:38:33.084304
ACC55259577,Corp0229 Inc,Logistics,1044653.17,MI,US,2025-01-22T07:38:33.084314,2026-01-26T07:38:33.084317
ACC18729438,Corp0230 Inc,Logistics,62271.97,CO,US,2025-08-17T07:38:33.084329,2025-10-28T07:38:33.084332
ACC82768646,Corp0231 Inc,Manufacturing,413708.62,CO,US,2025-02-15T07:38:33.084342,2026-04-29T07:38:33.084345
ACC55519259,Corp0232 Inc,Education,293943.74,MN,US,2022-06-23T07:38:33.084355,2026-04-20T07:38:33.084358
ACC17402671,Corp0233 Inc,Financial Services,72896.75,TN,US,2024-06-24T07:38:33.084372,2026-03-12T07:38:33.084375
ACC76452446,Corp0234 Inc,Healthcare,19538319.13,GA,US,2023-05-25T07:38:33.084385,2025-11-04T07:38:33.084388
ACC29393077,Corp0235 Inc,Logistics,953445.98,IN,US,2022-07-24T07:38:33.084398,2025-11-17T07:38:33.084401
ACC30524228,Corp0236 Inc,Real Estate,10000.0,MI,US,2023-01-17T07:38:33.084411,2026-04-11T07:38:33.084414
ACC54360074,Corp0237 Inc,Healthcare,389612.77,MN,US,2025-05-26T07:38:33.084424,2026-01-22T07:38:33.084427
ACC49499838,Corp0238 Inc,Retail,71426.7,TX,US,2022-08-13T07:38:33.084437,2026-02-11T07:38:33.084440
ACC23913362,Corp0239 Inc,Healthcare,1476030.09,TN,US,2025-10-02T07:38:33.084452,2026-05-14T07:38:33.084455
ACC20554031,Corp0240 Inc,Construction,54992.85,TN,US,2025-07-18T07:38:33.084465,2026-01-12T07:38:33.084468
ACC03713817,Corp0241 Inc,Financial Services,213315.4,IN,US,2022-06-28T07:38:33.084478,2026-04-08T07:38:33.084481
ACC05613279,Corp0242 Inc,Energy,736728.38,IN,US,2023-10-21T07:38:33.084491,2026-03-20T07:38:33.084494
ACC01753931,Corp0243 Inc,Retail,1515885.61,IN,US,2025-10-24T07:38:33.084504,2026-03-12T07:38:33.084507
ACC56676863,Corp0244 Inc,Education,24328.58,WA,US,2023-06-06T07:38:33.084517,2026-03-27T07:38:33.084520
ACC72089414,Corp0245 Inc,Energy,137447.53,TX,US,2023-04-29T07:38:33.084530,2026-05-11T07:38:33.084533
ACC99185367,Corp0246 Inc,Healthcare,103788.39,CA,US,2022-12-29T07:38:33.084543,2026-04-27T07:38:33.084546
ACC02993277,Corp0247 Inc,Construction,72645.12,TN,US,2024-01-12T07:38:33.084556,2026-04-23T07:38:33.084559
ACC65100991,Corp0248 Inc,Real Estate,9165055.37,GA,US,2022-12-30T07:38:33.084569,2025-12-03T07:38:33.084572
ACC76634922,Corp0249 Inc,Construction,603175.47,TX,US,2023-09-29T07:38:33.084582,2025-12-09T07:38:33.084609
ACC63771771,Corp0250 Inc,Real Estate,21552.18,MI,US,2023-05-21T07:38:33.084626,2025-10-26T07:38:33.084629
ACC82378718,Corp0251 Inc,Real Estate,1682386.53,AZ,US,2023-11-17T07:38:33.084644,2026-03-06T07:38:33.084647
ACC52964508,Corp0252 Inc,Financial Services,18705205.16,OH,US,2025-05-27T07:38:33.084658,2026-03-10T07:38:33.084661
ACC78617080,Corp0253 Inc,Technology,2115772.43,NC,US,2024-03-30T07:38:33.084673,2026-02-05T07:38:33.084676
ACC91908762,Corp0254 Inc,Manufacturing,12852.07,GA,US,2024-06-28T07:38:33.084687,2026-03-06T07:38:33.084690
ACC85160250,Corp0255 Inc,Construction,101878.06,TX,US,2023-09-05T07:38:33.084700,2026-03-03T07:38:33.084703
ACC73043277,Corp0256 Inc,Manufacturing,3381474.11,NC,US,2024-03-21T07:38:33.084713,2025-12-14T07:38:33.084716
ACC99775719,Corp0257 Inc,Technology,65163.91,NY,US,2023-04-01T07:38:33.084726,2026-02-15T07:38:33.084729
ACC66037373,Corp0258 Inc,Manufacturing,651895.05,MI,US,2024-12-13T07:38:33.084739,2026-01-27T07:38:33.084742
ACC40970985,Corp0259 Inc,Real Estate,1263338.16,NC,US,2025-10-23T07:38:33.084753,2025-12-17T07:38:33.084755
ACC01805492,Corp0260 Inc,Retail,42030.01,CO,US,2024-07-08T07:38:33.084765,2026-02-03T07:38:33.084768
ACC77320275,Corp0261 Inc,Financial Services,238219.86,TX,US,2025-05-13T07:38:33.084779,2026-01-19T07:38:33.084781
ACC44592321,Corp0262 Inc,Financial Services,10000.0,AZ,US,2022-06-09T07:38:33.084791,2026-02-26T07:38:33.084794
ACC86083023,Corp0263 Inc,Education,34586.71,CA,US,2022-06-28T07:38:33.084805,2026-02-27T07:38:33.084808
ACC29044724,Corp0264 Inc,Financial Services,161920.98,TX,US,2026-03-21T07:38:33.084820,2026-04-29T07:38:33.084823
ACC89183665,Corp0265 Inc,Retail,22124.34,MN,US,2025-11-12T07:38:33.084834,2026-05-09T07:38:33.084837
ACC91680881,Corp0266 Inc,Logistics,7023853.86,CA,US,2025-05-05T07:38:33.084847,2025-12-19T07:38:33.084850
ACC47434392,Corp0267 Inc,Logistics,15363.0,MN,US,2025-06-14T07:38:33.084860,2026-05-06T07:38:33.084863
ACC66648403,Corp0268 Inc,Construction,111291.82,NY,US,2022-09-06T07:38:33.084873,2025-12-31T07:38:33.084876
ACC29503747,Corp0269 Inc,Real Estate,348530.55,MN,US,2023-02-11T07:38:33.084886,2026-01-06T07:38:33.084889
ACC32050828,Corp0270 Inc,Logistics,4792422.48,MI,US,2024-04-12T07:38:33.084899,2025-10-30T07:38:33.084902
ACC52122577,Corp0271 Inc,Manufacturing,15188.22,WA,US,2024-02-09T07:38:33.084912,2026-02-13T07:38:33.084915
ACC99123735,Corp0272 Inc,Real Estate,2747844.94,WA,US,2023-02-15T07:38:33.084928,2026-04-08T07:38:33.084933
ACC51984340,Corp0273 Inc,Manufacturing,273885.69,WA,US,2025-01-21T07:38:33.084943,2026-05-09T07:38:33.084946
ACC50921798,Corp0274 Inc,Real Estate,37683.69,CA,US,2026-03-01T07:38:33.084956,2026-04-07T07:38:33.084959
ACC59788939,Corp0275 Inc,Construction,676174.83,WA,US,2025-09-20T07:38:33.084969,2026-02-17T07:38:33.084972
ACC31197961,Corp0276 Inc,Education,399560.07,TN,US,2022-11-05T07:38:33.084982,2026-02-12T07:38:33.084985
ACC25136179,Corp0277 Inc,Energy,80786.59,GA,US,2023-02-07T07:38:33.084995,2026-05-06T07:38:33.084998
ACC13866143,Corp0278 Inc,Healthcare,308539.2,NY,US,2024-05-04T07:38:33.085008,2026-02-22T07:38:33.085011
ACC18076842,Corp0279 Inc,Manufacturing,124165.77,TN,US,2025-11-27T07:38:33.085021,2026-02-14T07:38:33.085024
ACC21037984,Corp0280 Inc,Construction,336729.32,OH,US,2023-03-23T07:38:33.085034,2026-02-07T07:38:33.085037
ACC14866108,Corp0281 Inc,Retail,1008789.19,CA,US,2024-07-01T07:38:33.085047,2026-03-09T07:38:33.085050
ACC90137580,Corp0282 Inc,Energy,6401440.7,WA,US,2023-07-31T07:38:33.085060,2025-11-15T07:38:33.085063
ACC09181121,Corp0283 Inc,Education,22569.82,TN,US,2023-04-04T07:38:33.085073,2026-03-08T07:38:33.085076
ACC62035400,Corp0284 Inc,Healthcare,19116583.25,IL,US,2022-07-29T07:38:33.085086,2025-12-05T07:38:33.085089
ACC61012083,Corp0285 Inc,Construction,10000.0,NC,US,2023-07-18T07:38:33.085099,2025-11-26T07:38:33.085102
ACC26333104,Corp0286 Inc,Retail,198080.7,NY,US,2024-10-11T07:38:33.085112,2025-12-21T07:38:33.085115
ACC07603595,Corp0287 Inc,Education,870335.82,CA,US,2024-02-12T07:38:33.085125,2026-01-01T07:38:33.085128
ACC45848409,Corp0288 Inc,Technology,470703.53,MI,US,2023-01-31T07:38:33.085138,2026-01-02T07:38:33.085141
ACC86617199,Corp0289 Inc,Manufacturing,77234.46,FL,US,2026-01-17T07:38:33.085151,2026-01-26T07:38:33.085154
ACC06281537,Corp0290 Inc,Healthcare,176973.54,TX,US,2024-02-10T07:38:33.085169,2025-12-23T07:38:33.085172
ACC33248765,Corp0291 Inc,Construction,100107.32,TX,US,2023-12-18T07:38:33.085183,2026-04-06T07:38:33.085186
ACC15799512,Corp0292 Inc,Education,82559.17,MN,US,2024-05-10T07:38:33.085198,2026-01-29T07:38:33.085201
ACC26541466,Corp0293 Inc,Construction,1467695.72,CA,US,2024-01-25T07:38:33.085211,2026-02-19T07:38:33.085214
ACC60423373,Corp0294 Inc,Logistics,548000.22,CO,US,2022-05-20T07:38:33.085227,2025-11-20T07:38:33.085230
ACC08194824,Corp0295 Inc,Healthcare,67116.21,NY,US,2023-10-23T07:38:33.085240,2026-03-21T07:38:33.085243
ACC94453070,Corp0296 Inc,Education,1622047.42,GA,US,2025-07-11T07:38:33.085253,2025-10-27T07:38:33.085256
ACC88018824,Corp0297 Inc,Real Estate,496132.86,TN,US,2025-03-03T07:38:33.085266,2026-03-05T07:38:33.085269
ACC34396244,Corp0298 Inc,Logistics,1363716.48,WA,US,2023-03-12T07:38:33.085279,2026-02-14T07:38:33.085282
ACC38280008,Corp0299 Inc,Manufacturing,945300.06,CO,US,2025-01-16T07:38:33.085292,2025-11-30T07:38:33.085295
ACC22658964,Corp0300 Inc,Financial Services,51124.03,IN,US,2025-04-25T07:38:33.085305,2025-12-12T07:38:33.085308
ACC82697728,Corp0301 Inc,Real Estate,87521.34,NC,US,2024-11-14T07:38:33.085318,2026-03-20T07:38:33.085321
ACC46831568,Corp0302 Inc,Real Estate,1196112.43,MI,US,2022-08-28T07:38:33.085331,2025-12-13T07:38:33.085334
ACC62109682,Corp0303 Inc,Retail,909582.09,NY,US,2025-06-11T07:38:33.085344,2026-01-02T07:38:33.085347
ACC78886667,Corp0304 Inc,Logistics,257351.16,IL,US,2024-10-30T07:38:33.085357,2026-01-27T07:38:33.085360
ACC47598376,Corp0305 Inc,Logistics,339305.03,MN,US,2022-07-09T07:38:33.085370,2026-02-12T07:38:33.085373
ACC58881012,Corp0306 Inc,Education,3454988.86,AZ,US,2025-04-05T07:38:33.085383,2025-11-21T07:38:33.085386
ACC86228483,Corp0307 Inc,Energy,82195.61,IL,US,2023-09-08T07:38:33.085396,2026-04-14T07:38:33.085408
ACC48590858,Corp0308 Inc,Construction,801463.54,MI,US,2024-08-11T07:38:33.085420,2026-01-29T07:38:33.085423
ACC08124594,Corp0309 Inc,Real Estate,179084.8,CO,US,2025-04-10T07:38:33.085434,2025-10-27T07:38:33.085437
ACC03930427,Corp0310 Inc,Energy,173622.31,AZ,US,2025-05-25T07:38:33.085447,2026-01-09T07:38:33.085450
ACC77144440,Corp0311 Inc,Education,2415830.56,NY,US,2024-03-11T07:38:33.085463,2026-05-11T07:38:33.085466
ACC87500728,Corp0312 Inc,Retail,1398390.79,FL,US,2025-09-16T07:38:33.085476,2026-02-05T07:38:33.085479
ACC53009455,Corp0313 Inc,Construction,1365483.69,MN,US,2022-06-08T07:38:33.085489,2026-04-10T07:38:33.085492
ACC39319942,Corp0314 Inc,Financial Services,3652628.54,NY,US,2026-03-01T07:38:33.085502,2025-12-15T07:38:33.085505
ACC51773676,Corp0315 Inc,Energy,279849.62,CA,US,2022-07-29T07:38:33.085520,2026-04-17T07:38:33.085523
ACC60643541,Corp0316 Inc,Technology,1049585.56,IL,US,2023-12-05T07:38:33.085533,2025-11-26T07:38:33.085536
ACC15674856,Corp0317 Inc,Retail,144273.56,TX,US,2025-09-09T07:38:33.085546,2026-01-07T07:38:33.085549
ACC11252720,Corp0318 Inc,Logistics,513154.73,MN,US,2025-02-13T07:38:33.085559,2025-11-19T07:38:33.085562
ACC93069861,Corp0319 Inc,Healthcare,206842.7,AZ,US,2023-06-02T07:38:33.085572,2026-04-25T07:38:33.085575
ACC71229240,Corp0320 Inc,Financial Services,325784.67,CO,US,2026-01-24T07:38:33.085598,2026-03-01T07:38:33.085602
ACC36418801,Corp0321 Inc,Financial Services,882323.5,OH,US,2024-04-12T07:38:33.085614,2026-01-22T07:38:33.085617
ACC92733144,Corp0322 Inc,Construction,52237.64,TN,US,2023-08-09T07:38:33.085628,2026-01-27T07:38:33.085631
ACC67160914,Corp0323 Inc,Energy,17624042.01,NC,US,2023-02-04T07:38:33.085641,2025-11-22T07:38:33.085644
ACC46768878,Corp0324 Inc,Logistics,35881.07,MN,US,2023-07-20T07:38:33.085654,2026-04-16T07:38:33.085657
ACC84060857,Corp0325 Inc,Energy,23661.93,NY,US,2022-07-13T07:38:33.085667,2026-02-17T07:38:33.085670
ACC56647466,Corp0326 Inc,Financial Services,2720215.73,CO,US,2023-02-26T07:38:33.085680,2025-12-09T07:38:33.085683
ACC06188804,Corp0327 Inc,Manufacturing,1307105.08,OH,US,2024-09-22T07:38:33.085693,2026-05-02T07:38:33.085696
ACC55380450,Corp0328 Inc,Logistics,934941.87,NC,US,2024-07-06T07:38:33.085706,2026-04-14T07:38:33.085709
ACC97040587,Corp0329 Inc,Energy,942876.91,IN,US,2024-07-30T07:38:33.085719,2026-01-04T07:38:33.085721
ACC56438883,Corp0330 Inc,Energy,261844.59,WA,US,2023-08-20T07:38:33.085731,2025-11-12T07:38:33.085734
ACC67172389,Corp0331 Inc,Retail,44600.09,MI,US,2023-05-11T07:38:33.085748,2026-02-08T07:38:33.085751
ACC70117716,Corp0332 Inc,Manufacturing,312265.52,TX,US,2024-01-31T07:38:33.085761,2026-03-20T07:38:33.085764
ACC47714985,Corp0333 Inc,Logistics,69263.72,NC,US,2022-08-05T07:38:33.085774,2025-12-15T07:38:33.085777
ACC91450984,Corp0334 Inc,Education,1886510.66,AZ,US,2025-04-17T07:38:33.085787,2025-11-18T07:38:33.085790
ACC57136853,Corp0335 Inc,Energy,199962.52,MN,US,2022-05-27T07:38:33.085801,2025-10-31T07:38:33.085811
ACC23328168,Corp0336 Inc,Education,51482.93,IL,US,2023-03-20T07:38:33.085842,2026-02-23T07:38:33.085849
ACC79626236,Corp0337 Inc,Financial Services,141100.59,MI,US,2023-03-30T07:38:33.085873,2025-11-18T07:38:33.085879
ACC67755976,Corp0338 Inc,Education,612842.29,IL,US,2023-12-01T07:38:33.085901,2026-05-11T07:38:33.085907
ACC50161712,Corp0339 Inc,Retail,86903.27,FL,US,2025-12-08T07:38:33.085928,2025-11-19T07:38:33.085934
ACC72534665,Corp0340 Inc,Manufacturing,51821.44,TN,US,2022-08-28T07:38:33.085954,2025-12-22T07:38:33.085959
ACC35766034,Corp0341 Inc,Real Estate,436862.78,MI,US,2025-12-25T07:38:33.085986,2026-05-11T07:38:33.085993
ACC72884267,Corp0342 Inc,Real Estate,437982.02,AZ,US,2022-12-26T07:38:33.086014,2025-12-26T07:38:33.086020
ACC71714909,Corp0343 Inc,Education,97354.44,TX,US,2024-03-03T07:38:33.086043,2026-05-04T07:38:33.086050
ACC45152371,Corp0344 Inc,Financial Services,104602.57,MN,US,2024-06-23T07:38:33.086072,2025-12-13T07:38:33.086078
ACC09664537,Corp0345 Inc,Real Estate,426812.41,MI,US,2025-01-19T07:38:33.086098,2026-03-28T07:38:33.086103
ACC57154386,Corp0346 Inc,Real Estate,14821.46,OH,US,2024-08-21T07:38:33.086122,2026-03-20T07:38:33.086128
ACC96457613,Corp0347 Inc,Manufacturing,16075.83,MN,US,2022-09-07T07:38:33.086148,2025-12-08T07:38:33.086154
ACC92083712,Corp0348 Inc,Retail,63774.68,CA,US,2023-05-22T07:38:33.086176,2025-10-29T07:38:33.086183
ACC38408159,Corp0349 Inc,Financial Services,175098.81,AZ,US,2023-04-09T07:38:33.086207,2025-12-29T07:38:33.086213
ACC00678415,Corp0350 Inc,Construction,499725.95,IN,US,2025-11-18T07:38:33.086242,2025-11-04T07:38:33.086248
ACC60700120,Corp0351 Inc,Manufacturing,5130493.62,MN,US,2024-11-01T07:38:33.086268,2026-01-30T07:38:33.086274
ACC36406566,Corp0352 Inc,Energy,1491539.32,CA,US,2025-11-17T07:38:33.086294,2026-02-12T07:38:33.086300
ACC91730743,Corp0353 Inc,Technology,194876.82,NC,US,2025-05-29T07:38:33.086323,2025-12-29T07:38:33.086329
ACC27782628,Corp0354 Inc,Real Estate,258323.4,CA,US,2023-03-08T07:38:33.086351,2025-12-23T07:38:33.086357
ACC10535027,Corp0355 Inc,Real Estate,36132.26,NY,US,2023-12-21T07:38:33.086378,2025-11-30T07:38:33.086384
ACC81162165,Corp0356 Inc,Technology,258583.45,CO,US,2023-03-17T07:38:33.086407,2026-01-16T07:38:33.086414
ACC60621593,Corp0357 Inc,Manufacturing,150645.21,TX,US,2024-09-08T07:38:33.086438,2025-12-07T07:38:33.086449
ACC01436615,Corp0358 Inc,Real Estate,511671.0,GA,US,2025-05-04T07:38:33.086472,2026-05-13T07:38:33.086479
ACC37762363,Corp0359 Inc,Logistics,51304.72,NC,US,2023-10-15T07:38:33.086502,2026-02-12T07:38:33.086508
ACC74160288,Corp0360 Inc,Manufacturing,758192.83,IL,US,2022-10-09T07:38:33.086530,2026-04-25T07:38:33.086536
ACC78868572,Corp0361 Inc,Technology,5754414.32,MI,US,2024-10-28T07:38:33.086558,2025-12-26T07:38:33.086565
ACC85613858,Corp0362 Inc,Financial Services,215880.37,NC,US,2023-06-23T07:38:33.086608,2026-01-04T07:38:33.086616
ACC03029967,Corp0363 Inc,Financial Services,599243.58,NC,US,2025-05-23T07:38:33.086642,2026-03-30T07:38:33.086649
ACC55817907,Corp0364 Inc,Manufacturing,1066921.53,TX,US,2024-10-20T07:38:33.086672,2026-02-09T07:38:33.086679
ACC26573980,Corp0365 Inc,Real Estate,120277.77,TX,US,2023-05-13T07:38:33.086701,2025-12-03T07:38:33.086708
ACC88251636,Corp0366 Inc,Healthcare,420073.5,MI,US,2024-11-15T07:38:33.086736,2026-02-07T07:38:33.086743
ACC92483780,Corp0367 Inc,Financial Services,275181.13,NC,US,2025-05-10T07:38:33.086766,2026-03-17T07:38:33.086773
ACC06213712,Corp0368 Inc,Real Estate,326228.13,TN,US,2025-08-25T07:38:33.086796,2026-01-11T07:38:33.086803
ACC64564215,Corp0369 Inc,Financial Services,57181.2,IN,US,2023-05-31T07:38:33.086826,2026-05-04T07:38:33.086832
ACC81195496,Corp0370 Inc,Retail,281819.01,TX,US,2025-01-26T07:38:33.086860,2026-01-20T07:38:33.086867
ACC64424157,Corp0371 Inc,Energy,726502.05,IN,US,2023-06-03T07:38:33.086889,2026-03-08T07:38:33.086895
ACC16950310,Corp0372 Inc,Education,4887967.91,CO,US,2023-06-17T07:38:33.086918,2025-11-20T07:38:33.086925
ACC41046075,Corp0373 Inc,Healthcare,1827650.19,TX,US,2023-08-01T07:38:33.086947,2025-11-27T07:38:33.086952
ACC16887653,Corp0374 Inc,Technology,19902679.22,TN,US,2023-04-25T07:38:33.086975,2026-01-25T07:38:33.086982
ACC28735776,Corp0375 Inc,Healthcare,57832.42,GA,US,2025-07-14T07:38:33.087004,2026-03-10T07:38:33.087010
ACC42828417,Corp0376 Inc,Technology,1535921.79,WA,US,2023-05-10T07:38:33.087033,2026-04-14T07:38:33.087039
ACC53284145,Corp0377 Inc,Retail,387195.11,CO,US,2023-04-13T07:38:33.087062,2026-01-26T07:38:33.087068
ACC56932551,Corp0378 Inc,Education,21415079.18,MI,US,2023-07-29T07:38:33.087090,2026-03-11T07:38:33.087097
ACC95731812,Corp0379 Inc,Financial Services,53284.64,TX,US,2025-01-30T07:38:33.087127,2026-01-04T07:38:33.087134
ACC43567190,Corp0380 Inc,Healthcare,50038.92,CO,US,2025-06-21T07:38:33.087154,2026-01-14T07:38:33.087160
ACC94020039,Corp0381 Inc,Energy,80919.87,IN,US,2023-05-13T07:38:33.087179,2026-03-02T07:38:33.087184
ACC75986426,Corp0382 Inc,Education,10000.0,IL,US,2025-03-12T07:38:33.087205,2026-05-06T07:38:33.087211
ACC75666369,Corp0383 Inc,Healthcare,93759.66,IL,US,2024-01-17T07:38:33.087234,2026-02-13T07:38:33.087240
ACC64207957,Corp0384 Inc,Education,58790.45,MN,US,2023-01-07T07:38:33.087260,2026-02-14T07:38:33.087266
ACC38294401,Corp0385 Inc,Education,362502.83,TX,US,2023-02-25T07:38:33.087285,2026-04-26T07:38:33.087290
ACC53152572,Corp0386 Inc,Logistics,531528.42,GA,US,2023-02-16T07:38:33.087308,2026-01-11T07:38:33.087313
ACC77944501,Corp0387 Inc,Healthcare,11436741.6,GA,US,2022-09-25T07:38:33.087332,2026-03-19T07:38:33.087337
ACC62395082,Corp0388 Inc,Healthcare,1795596.21,GA,US,2022-07-05T07:38:33.087355,2025-11-04T07:38:33.087361
ACC80943829,Corp0389 Inc,Manufacturing,84642.58,NC,US,2025-03-02T07:38:33.087387,2026-03-15T07:38:33.087393
ACC78222611,Corp0390 Inc,Healthcare,44496.72,IN,US,2022-07-26T07:38:33.087410,2026-01-08T07:38:33.087416
ACC67504649,Corp0391 Inc,Energy,717722.54,CO,US,2024-09-29T07:38:33.087434,2026-01-09T07:38:33.087439
ACC17537154,Corp0392 Inc,Education,19139.96,CA,US,2023-06-20T07:38:33.087462,2026-02-15T07:38:33.087467
ACC36196460,Corp0393 Inc,Manufacturing,10458415.59,GA,US,2023-01-11T07:38:33.087486,2026-04-19T07:38:33.087491
ACC36252463,Corp0394 Inc,Logistics,2838766.66,GA,US,2025-02-07T07:38:33.087511,2026-01-27T07:38:33.087516
ACC73821152,Corp0395 Inc,Healthcare,104992.97,TN,US,2024-10-09T07:38:33.087535,2026-03-15T07:38:33.087540
ACC58187404,Corp0396 Inc,Financial Services,10000.0,MN,US,2022-10-01T07:38:33.087559,2026-01-02T07:38:33.087565
ACC53428001,Corp0397 Inc,Manufacturing,4023830.02,CO,US,2024-11-10T07:38:33.087814,2026-01-13T07:38:33.087830
ACC80723583,Corp0398 Inc,Construction,213399.29,TX,US,2024-04-25T07:38:33.087868,2025-11-22T07:38:33.087876
ACC91561736,Corp0399 Inc,Logistics,3190322.68,AZ,US,2023-10-12T07:38:33.087898,2026-04-24T07:38:33.087903
ACC32611836,Corp0400 Inc,Energy,11060.6,GA,US,2025-11-19T07:38:33.087928,2026-04-24T07:38:33.087934
ACC12322624,Corp0401 Inc,Real Estate,80922.72,TN,US,2022-12-29T07:38:33.087953,2026-01-01T07:38:33.087959
ACC94107697,Corp0402 Inc,Healthcare,271166.26,NY,US,2025-05-08T07:38:33.087977,2026-02-02T07:38:33.087982
ACC10850370,Corp0403 Inc,Retail,294773.1,WA,US,2025-05-31T07:38:33.087999,2026-04-23T07:38:33.088003
ACC68322618,Corp0404 Inc,Technology,109083.51,CA,US,2022-07-26T07:38:33.088022,2026-02-12T07:38:33.088028
ACC83495249,Corp0405 Inc,Education,932570.35,FL,US,2022-12-21T07:38:33.088048,2025-12-13T07:38:33.088054
ACC47846594,Corp0406 Inc,Manufacturing,31721.79,AZ,US,2025-10-13T07:38:33.088073,2026-01-21T07:38:33.088078
ACC34105712,Corp0407 Inc,Education,201842.11,CA,US,2022-06-06T07:38:33.088098,2026-01-09T07:38:33.088104
ACC94042203,Corp0408 Inc,Construction,341325.3,MN,US,2023-02-21T07:38:33.088124,2026-01-23T07:38:33.088129
ACC31733242,Corp0409 Inc,Energy,750787.3,AZ,US,2022-05-24T07:38:33.088154,2025-11-20T07:38:33.088160
ACC26521011,Corp0410 Inc,Logistics,1113734.96,WA,US,2023-09-30T07:38:33.088178,2026-03-06T07:38:33.088184
ACC74319092,Corp0411 Inc,Financial Services,28302.79,TN,US,2023-10-30T07:38:33.088202,2025-11-09T07:38:33.088207
ACC00024743,Corp0412 Inc,Technology,12478.62,OH,US,2025-11-01T07:38:33.088226,2025-11-03T07:38:33.088231
ACC90704188,Corp0413 Inc,Technology,3455071.27,TX,US,2024-11-21T07:38:33.088251,2026-02-05T07:38:33.088256
ACC74704759,Corp0414 Inc,Logistics,521585.26,GA,US,2022-06-19T07:38:33.088275,2026-02-24T07:38:33.088280
ACC91775142,Corp0415 Inc,Real Estate,60055.65,MN,US,2025-12-29T07:38:33.088299,2025-11-25T07:38:33.088304
ACC21631217,Corp0416 Inc,Technology,5970277.41,CA,US,2023-01-10T07:38:33.088323,2025-10-26T07:38:33.088328
ACC66172463,Corp0417 Inc,Technology,338185.31,CA,US,2024-04-16T07:38:33.088352,2025-11-30T07:38:33.088358
ACC15143563,Corp0418 Inc,Logistics,2837955.25,TN,US,2025-03-15T07:38:33.088377,2026-05-09T07:38:33.088382
ACC63184426,Corp0419 Inc,Manufacturing,307133.25,WA,US,2025-03-28T07:38:33.088401,2025-12-26T07:38:33.088406
ACC37289501,Corp0420 Inc,Retail,16543367.92,CO,US,2024-10-22T07:38:33.088425,2025-12-27T07:38:33.088431
ACC30631087,Corp0421 Inc,Manufacturing,8981537.91,OH,US,2025-12-06T07:38:33.088454,2025-11-27T07:38:33.088460
